Unnamed: 0,Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
3580,168972,1604.737,615.676903425107,353.530622167958,1.74150940489847,0.8187048775074549,171065,463.83384131927,0.8238517796196979,0.987764884692953,0.8245497726422579,0.7533721644240509,0.00364366228384056,0.000724029329667579,0.567569618128979,0.9884278279062509,BOMBAY
3581,169004,1546.598,566.415657825534,380.970766655958,1.48676934662823,0.7400068927834159,170517,463.87775977990304,0.7360352591740921,0.9911269844062471,0.8878752689087859,0.818970579946054,0.00335149261452707,0.0009300177396317801,0.670712810817176,0.9971952475138359,BOMBAY
3582,169030,1570.87,586.924081558596,368.221091997977,1.59394476392955,0.7787178387299379,170989,463.913440467707,0.7824376244040179,0.9885431226570129,0.8607819746119559,0.790414731724364,0.00347230717362951,0.0008360225742116331,0.624755448126899,0.9958256752783291,BOMBAY
3583,169095,1529.214,547.6732620538189,394.211967758235,1.38928623899541,0.69418764971915,171300,464.00263018327,0.78006642985653,0.9871278458844129,0.908665625990894,0.8472252752365931,0.00323884953460374,0.0010293573022924199,0.7177906669997209,0.997216696142052,BOMBAY
3584,169128,1572.037,602.5377946835019,360.907044698893,1.6695096522324802,0.8007652804626791,171304,464.047904555089,0.7706692913385831,0.987297436136926,0.860002770204785,0.7701556792779141,0.0035626140833185604,0.000773147992310049,0.593139770324025,0.990252571678917,BOMBAY
3585,169165,1581.568,591.855812792651,366.376666247572,1.61542987672887,0.785367123881009,171119,464.09866147740996,0.6839923985120491,0.9885810459387909,0.849854617792222,0.78414142675659,0.00349868952083853,0.000815948524039089,0.614877777155861,0.9932919317542142,BOMBAY
3586,169310,1542.5639999999999,576.8799273587861,376.78577545440805,1.5310554828219398,0.757233557922723,171788,464.297520259489,0.750827058333112,0.9855752439052791,0.8941411664945759,0.8048425647001619,0.00340724072623464,0.000881914181180175,0.647771553953134,0.991774189296032,BOMBAY
3587,169361,1602.094,587.073069845369,369.390689096158,1.58930121190073,0.7772374886658231,171156,464.36744344957197,0.799472245693704,0.9895124915281971,0.8291770734684001,0.790987472090797,0.00346640058717986,0.000837022114810193,0.6256611810045899,0.994364073209835,BOMBAY
3588,169410,1566.793,573.451425809248,380.042361013548,1.5089144912158998,0.748860130587621,172175,464.434614637609,0.7461812223612109,0.98394075794976,0.8672127639315159,0.8098935563412429,0.00338499159323091,0.000898357363253915,0.655927572603066,0.989738619488838,BOMBAY
3589,169553,1587.35,625.296070699433,348.743274485172,1.79299822089048,0.8300257722115659,171550,464.63058931637397,0.7815375112930291,0.9883590789857181,0.845609687638995,0.7430569470821321,0.0036879092124553,0.000693503056563375,0.552133626607019,0.989974610200193,BOMBAY
3590,169559,1575.747,591.413620247501,368.13009113810205,1.6065343053568402,0.782653268997775,172319,464.638810223328,0.736655747391104,0.983983193960039,0.858139183369236,0.7856410375345769,0.00348795180584635,0.000819684797269884,0.617231839858407,0.991604125091052,BOMBAY
3591,169969,1592.346,601.350019217772,363.544939745401,1.65412842670541,0.7965687284632009,172267,465.200228051418,0.7456317749711558,0.98666024253049,0.842373509166761,0.773593104156783,0.00353799821860323,0.000781605724893609,0.598446290798927,0.9899070214669159,BOMBAY
3592,170021,1556.114,583.21224124052,373.577460554687,1.5611547880179,0.7679152359828271,171568,465.27138385614995,0.7919593448976171,0.9909831670241541,0.8823270833784309,0.797773693615375,0.00343023650749331,0.0008570825899968651,0.636442866224718,0.993585827906556,BOMBAY
3593,170067,1545.389,549.5836287783541,396.703567823988,1.38537606755833,0.6920749313765511,171795,465.33432030581497,0.7853837628151842,0.989941500043657,0.8948583224763729,0.846703387690399,0.00323157125590711,0.0010245158670573401,0.7169066267263969,0.993185283340722,BOMBAY
3594,170146,1599.868,611.0735400858271,357.50562437962196,1.70926972448677,0.811000706960165,173278,465.442386959449,0.8110223459426479,0.9819249991343391,0.835340049856582,0.7616798248113901,0.00359146580046446,0.000745660790628954,0.58015615552471,0.991643352113024,BOMBAY
3595,170186,1602.527,581.494327105678,381.34810793805,1.52483863168961,0.754928505531353,174345,465.49709468513197,0.777701615851429,0.976144999856606,0.8327659971087231,0.800518720452684,0.00341681646613516,0.000865540480425123,0.640830221795203,0.9771626785475451,BOMBAY
3596,170292,1550.861,584.631486751151,372.50581078178703,1.5694560187508797,0.7707287118995891,171705,465.642039072978,0.806039664883798,0.9917707696339649,0.8897302585022929,0.79647102426965,0.0034331118710870198,0.00085221199210587,0.634366092501145,0.9956096819673991,BOMBAY
3597,170598,1620.307,614.40281573251,357.44404052364604,1.7188783308078799,0.8133499541000929,172462,466.060210544442,0.685226095129455,0.9891918219665781,0.816562032916244,0.758558064205468,0.0036014655255777296,0.000735553630497551,0.575410336771147,0.989060359198791,BOMBAY
3598,170659,1555.849,572.062146984366,381.533073434229,1.4993776079100098,0.7451083820039509,172297,466.14352667923896,0.797062257717995,0.990493160066629,0.8859397143236271,0.814847703412157,0.00335207722408057,0.000911590018860693,0.6639767797560671,0.99555191573844,BOMBAY
3599,170711,1565.4589999999998,592.642815696981,368.87678582775396,1.6066145620063899,0.7826779977502181,172417,466.214538513423,0.793340459150479,0.990105384039857,0.8753625748451871,0.786670362257119,0.00347161469206426,0.000820129501021882,0.6188502588537471,0.9942538375758531,BOMBAY
3600,170723,1599.105,621.010408148039,353.15740577897003,1.7584521745431299,0.822557503915475,172911,466.230924323796,0.7962975055504771,0.9873460913417891,0.8389729049831409,0.7507618523080429,0.0036375321904373705,0.000712845474194984,0.563643358881004,0.991139890091094,BOMBAY
3601,170889,1600.63,595.701620941779,368.605309506869,1.6160961483130198,0.7855682136746021,173595,466.457535645258,0.819564341620626,0.9844119934329909,0.838189213197703,0.783038889348343,0.00348589798607154,0.000808402713994486,0.613149902231887,0.990909195335455,BOMBAY
3602,171028,1553.271,564.123031978416,387.736245557975,1.4549143610925799,0.7263493732701529,172608,466.64720384565203,0.788961877698638,0.9908463107156099,0.8908049328691,0.827208210608047,0.0032984250063055,0.0009526770930603641,0.684273423697367,0.9955592310512859,BOMBAY
3603,171035,1631.451,614.2500672618401,361.15937316411697,1.7007728800733999,0.808884201140562,175736,466.65675344280504,0.7877441046425941,0.97324964719807,0.807507913551807,0.759717871131921,0.00359137058065215,0.0007379880914007121,0.5771712437172191,0.9816371984724809,BOMBAY
3604,171055,1550.608,581.8116211676451,376.641578815202,1.54473550954689,0.762184369548883,172890,466.684036929348,0.8168035526692771,0.9893863149979749,0.8940083945616729,0.8021222332973591,0.00340131315172105,0.000868537548131471,0.643400077149944,0.9938829460187242,BOMBAY
3605,171116,1598.192,613.7203746689,361.993918904422,1.6953886311856599,0.807523598379051,174786,466.767241713578,0.6739609919021962,0.9790028949687051,0.8418652412670229,0.76055360222544,0.00358657504072617,0.000740250987021232,0.578441781858093,0.9806836207649849,BOMBAY
3606,171217,1599.366,602.421121256241,362.689882941204,1.6609813220345602,0.7984555757690649,173525,466.904974412268,0.786445271232373,0.986699322864141,0.841125943631857,0.775047484123102,0.00351846558026505,0.0007831524537011599,0.6006986026455511,0.9977491591665191,BOMBAY
3607,171230,1557.612,573.971391471329,381.810274961074,1.50328953700852,0.7466582330910211,172843,466.922699432146,0.7846344894583209,0.9906678315002629,0.8868928464485849,0.813494725294979,0.0033520492406198,0.0009055430831920651,0.661773668082753,0.9948374310965529,BOMBAY
3608,171308,1592.2720000000002,603.4213539824469,363.369461500816,1.6606275923412799,0.798358861274299,173826,467.029035424449,0.786621176708284,0.9855142498820659,0.849088565839327,0.7739683594923531,0.0035224353444231796,0.000779678609984237,0.5990270214952851,0.994760800453081,BOMBAY
3609,171423,1547.307,565.278210343573,387.567386850068,1.4585288378824601,0.7279573918747829,173027,467.18576870141897,0.7682651369156991,0.990729770498246,0.899758534328615,0.8264705062971851,0.0032975633978146,0.0009490352765090051,0.6830534977791249,0.9962532243273391,BOMBAY
3610,171566,1554.7420000000002,575.336395649318,381.642668940153,1.5075263917608202,0.748319647208838,173000,467.380589810952,0.8280372207957679,0.99171098265896,0.891916972650862,0.8123605482727561,0.0033534406330468602,0.000900877377411283,0.6599296603900129,0.9948613797436991,BOMBAY
3611,171620,1583.2979999999998,566.121777758185,389.90389800833,1.4519520852445802,0.725019858294305,174696,467.45413750169007,0.7902637589331759,0.982392270000458,0.8603049768851959,0.8257130459682819,0.00329869349585238,0.000945884943070725,0.6818020342822181,0.989943885400063,BOMBAY
3612,171708,1535.096,552.1854312228891,397.32921333956904,1.38974284468476,0.694432780866712,172804,467.573968209721,0.735067103319848,0.9936575542232821,0.9156496076390821,0.8467698381216171,0.00321583986315657,0.00101984858448337,0.71701915875251,0.996472245378184,BOMBAY
3613,171799,1542.9579999999999,560.17337526278,392.091017413357,1.4286819906211299,0.714195937234371,173474,467.697851765385,0.8021393620200209,0.9903443743731051,0.9068224984677009,0.834916246324605,0.00326063233931967,0.000977357031929518,0.697085138376769,0.99591298312853,BOMBAY
3614,171896,1565.283,563.396574861634,391.729261067371,1.4382294887201201,0.718720280497513,173913,467.829867346876,0.818614751600122,0.988402247100562,0.8816371820134901,0.8303739998095859,0.00327754325209216,0.0009612208081017401,0.6895209795597701,0.991689405894042,BOMBAY
3615,171914,1595.6760000000002,598.541646338451,368.358372350434,1.62488948607101,0.78819430373613,174673,467.854360985981,0.8159803307322809,0.984204771201044,0.848460606982827,0.7816571559356942,0.0034816341097202697,0.000801729979620283,0.6109879094254781,0.992787830141965,BOMBAY
3616,171994,1534.3929999999998,568.388648178511,387.355688051912,1.4673558842960301,0.731820038868068,173315,467.96320609336306,0.7834254193977429,0.992378039984998,0.91801535151849,0.8233155387480441,0.0033047004440766,0.000936649509254658,0.677848476343981,0.9946449504244399,BOMBAY
3617,172005,1556.172,599.313352391506,367.20303920349403,1.63210346431633,0.79031072758147,173578,467.978170315851,0.737807232016472,0.990937791655625,0.8925565510271741,0.780857240120592,0.00348427866859397,0.00079905966815468,0.6097380294487479,0.9951555501887109,BOMBAY
3618,172351,1588.8370000000002,601.4149897343341,367.81911145834,1.6350835804856003,0.791175230699359,173929,468.44861914050904,0.832754330442345,0.9909273324172511,0.8579559329361321,0.778910780636577,0.00348947780827691,0.00079230256637325,0.6067020041918821,0.992008485301852,BOMBAY
3619,172359,1545.501,568.868877867439,387.34049078000703,1.46865326865745,0.7323802040628059,173829,468.459490981886,0.757455504284773,0.9915434133545039,0.9067869240358509,0.823492915868478,0.00330048838684048,0.0009362620961197189,0.678140582485568,0.9959533830766991,BOMBAY
3620,172546,1574.5420000000001,597.147081764972,370.97147923322404,1.60968461241074,0.7836205868357159,174186,468.713548434301,0.750382701875239,0.990584777192197,0.8745935305229391,0.7849214418815151,0.00346079933330806,0.000810328200207005,0.616101669925356,0.9917293777594091,BOMBAY
3621,172746,1599.9270000000001,601.741430671663,369.432240727375,1.62882760174611,0.7893538490759671,176302,468.985115323312,0.7965196702263041,0.979830064321448,0.848042326686088,0.7793797990605891,0.00348338850492436,0.00079282668119166,0.607432871183725,0.9894034267919399,BOMBAY
3622,172941,1635.318,643.13230798775,347.71466497286303,1.8495978823267099,0.841242452457496,175771,469.249741721872,0.721399073958203,0.983899505606727,0.812649730677573,0.729631735015885,0.0037187960517618703,0.000650125176451081,0.53236246874229,0.98465649481596,BOMBAY
3623,172967,1599.26,604.473542198091,370.18591601576895,1.6328917877371099,0.7905399652309371,175602,469.285013967213,0.746432193332614,0.9849944761449191,0.8498356920322541,0.77635327472021,0.00349473334334347,0.0007831254957889571,0.6027244071687939,0.9841837347346429,BOMBAY
3624,173108,1591.411,572.661655344126,388.984863007192,1.47219521838704,0.733899802269607,175235,469.47625191271896,0.761168566202336,0.987862013867093,0.8589389392781751,0.819814366007446,0.0033081177955041102,0.0009217705442444279,0.6720955947121899,0.9894559208342801,BOMBAY
3625,173366,1577.4589999999998,586.718594881775,378.77938599568296,1.54897181994075,0.763684587881327,175139,469.825975136067,0.7762285980371091,0.9898766122908091,0.875502987845124,0.8007688510890609,0.00338427716439079,0.000858369685254433,0.641230752874495,0.993248366281986,BOMBAY
3626,173392,1608.021,620.246277427339,358.087609867154,1.73210761929865,0.816509970812261,175368,469.861204123855,0.8390409135999609,0.9887322658637842,0.8426660319748491,0.757539740621659,0.00357713318623315,0.000726668871768012,0.57386645862113,0.9939984654375901,BOMBAY
3627,173520,1589.015,589.060595546222,377.262907059019,1.5614060765694902,0.768001214977405,175941,470.034600643873,0.807009710905235,0.986239705355773,0.8635816573554941,0.797939302336156,0.00339477060596025,0.0008489255850281781,0.6367071302127111,0.9941583821092479,BOMBAY
3628,173809,1558.175,567.890054950672,391.486695259074,1.4505986073801598,0.724408866996401,175580,470.425862417102,0.8183406154657421,0.9899134297756009,0.899600443295345,0.8283748910833871,0.0032673224916469896,0.0009490289726668539,0.686204960177413,0.995407959610712,BOMBAY
3629,173967,1605.55,604.939820045755,370.009948874389,1.63492852526276,0.7911303904590049,176528,470.63963271163396,0.7253430397638442,0.9854923864769329,0.8480648602470219,0.777994136137438,0.00347732512514301,0.0007858331690223941,0.605274875864239,0.9895811601753209,BOMBAY
3630,174024,1563.305,580.505791646822,382.873195220167,1.5161829004848701,0.751659785627922,175448,470.71672854594004,0.7483486996009359,0.991883635037162,0.8948115413603359,0.8108734405742541,0.00333578007428184,0.0008895891468853881,0.6575157366287281,0.9969141166761909,BOMBAY
3631,174090,1619.733,620.800582389092,362.78500131553596,1.7112079610180602,0.811478332626732,176752,470.805981634627,0.81510441052533,0.984939350049787,0.83386707915755,0.7583852125633879,0.0035659749692061103,0.0007276415298188941,0.575148130634815,0.9841980599069491,BOMBAY
3632,174091,1588.111,584.723481474774,383.24982995308,1.52569795411614,0.7552492206426841,176822,470.807333824027,0.7508712454496829,0.984555089298843,0.8674101029481941,0.805179454460372,0.00335872320496047,0.000870812623091594,0.648313953885102,0.9891312730674459,BOMBAY
3633,174325,1617.626,608.185159819843,369.682568231307,1.6451550927316299,0.7940553738525792,177123,471.123639436568,0.766075163915696,0.98420306792455,0.8371693128331821,0.7746384991967329,0.00348880057260773,0.0007749116987078031,0.6000648044377671,0.987199668989802,BOMBAY
3634,174465,1578.182,606.688982438554,367.997845248324,1.64862101849852,0.795031959211745,176301,471.31278061624903,0.8082621425791751,0.9895859921384449,0.880245892860649,0.7768606225908901,0.0034774251708855897,0.000781285906651808,0.603512426932305,0.994963271965653,BOMBAY
3635,174621,1591.3120000000001,590.554866569567,379.99376027975995,1.5541172732278201,0.7654863905633521,177034,471.52344855924105,0.76636559932589,0.9863698498593492,0.8665540561060341,0.7984413900409291,0.00338192351761568,0.0008478435346477099,0.637508653330491,0.9907632099731251,BOMBAY
3636,174668,1618.1589999999999,631.765445547798,356.524511230215,1.7720112520955198,0.8255489592742191,178496,471.58690058122,0.7548803941482809,0.978554141269272,0.8382640192459742,0.746458838330912,0.0036169501313795204,0.000692700884394042,0.557200797322334,0.987366082531773,BOMBAY
3637,174927,1615.125,639.234094031299,351.39406546351603,1.81913742108336,0.835354850561642,177314,471.936408684356,0.720575877409787,0.986538006023213,0.842663985548493,0.7382841639564499,0.00365429061283449,0.000669695000834199,0.545063506748875,0.9915454219938008,BOMBAY
3638,175054,1619.861,607.667156852603,370.082793953998,1.6419762463427,0.793153168968087,177343,472.10769456138803,0.768168154990456,0.987092808850645,0.838351998755674,0.7769182343285731,0.0034713126055537303,0.0007801439521250191,0.603601942832228,0.9911000523768209,BOMBAY
3639,175144,1584.943,601.674950448569,372.972648215111,1.6131878659948102,0.7846882435379631,176889,472.229040639281,0.8219944431929108,0.9901350564478292,0.8761487220879141,0.784857405626108,0.00343531579984795,0.000804098906351872,0.6160011471661441,0.993725576047309,BOMBAY
3640,175276,1595.654,608.730967029538,368.76386020456397,1.6507337966683,0.79562367206768,177114,472.406958504,0.789343084759044,0.989622503020653,0.8650772023980831,0.776052121693815,0.00347298527482107,0.0007770451731648559,0.6022568955854711,0.99416581181947,BOMBAY
3641,175387,1587.9720000000002,603.23180394057,372.207368815103,1.62068742986179,0.7869458041905941,176888,472.55651940531504,0.7972281314205709,0.991514404594998,0.874020426793479,0.783374676730192,0.00343943281965351,0.0007989961888249861,0.6136758841421329,0.994576791438477,BOMBAY
3642,175512,1606.945,602.365034904714,374.48721451010596,1.60850627622284,0.7832595777525891,177479,472.72488719714994,0.7850743197606022,0.988916998630824,0.854111666097931,0.784781419578792,0.00343204473144123,0.000803022198594311,0.6158818765161039,0.9906498637880521,BOMBAY
3643,175545,1617.9520000000002,628.557023878746,358.579612330802,1.7529078683338002,0.8213110501325149,177735,472.769326289824,0.730831518865607,0.9876782850873491,0.8426884893044231,0.752150255791312,0.00358060340014666,0.000706894190697483,0.5657300072869351,0.991672581125805,BOMBAY
3644,175717,1585.869,593.695292472705,380.32243084372396,1.56103149413414,0.767873031970839,178427,473.00088063578596,0.8022068826982951,0.9848117157156708,0.877988898232741,0.7967064698555469,0.00337870150567506,0.000839697700712966,0.634741199109687,0.9908510024346892,BOMBAY
3645,175738,1572.654,575.7955135640441,393.069354479158,1.46487002103486,0.730741361774085,178091,473.02914404153603,0.7448103411739772,0.986787653502984,0.8929130613932941,0.821522802624134,0.00327644284994733,0.000920578546260684,0.674899715231411,0.9886403600474599,BOMBAY
3646,175822,1591.7220000000002,606.095090957422,374.265926101466,1.6194236468994099,0.786568021242583,178759,473.14218078123804,0.732494000799893,0.983570058011065,0.872064569257574,0.7806401798005591,0.00344720848902539,0.00078967959558392,0.6093990903190489,0.986875297261658,BOMBAY
3647,175965,1569.1229999999998,587.804679643414,382.031418845091,1.53862915626257,0.7599947690830592,177068,473.33455028058404,0.8076419965576591,0.993770754738293,0.8980947989372291,0.8052582204138421,0.0033404636128969603,0.000866417421027735,0.648440801544069,0.9977099233659741,BOMBAY
3648,176119,1613.4229999999998,612.208811407385,369.612278191848,1.65635409733228,0.797184594518119,177629,473.54163003817496,0.6850480376521839,0.991499135839305,0.850197037833867,0.7734969200289151,0.00347610883213841,0.000767551425852807,0.598297485294218,0.9909924911906759,BOMBAY
3649,176276,1616.13,621.159963955951,365.52255152165606,1.69937521329419,0.8085324719950799,178364,473.752650639271,0.800454091363182,0.9882936018479058,0.8481066468648248,0.762690253927678,0.00352379203042927,0.000735500240086475,0.581696423436267,0.988520483649472,BOMBAY
3650,176352,1626.129,588.8901818594439,386.33773407945,1.5242885431904,0.7547228457828771,180410,473.854766983657,0.7640901213171579,0.977506790089241,0.838069939586021,0.804657271560279,0.0033392883656519,0.000863530036182244,0.6474733246748331,0.986936170823245,BOMBAY
3651,176478,1581.1129999999998,595.892451144868,379.291486241459,1.5710672998484299,0.771268473363924,177909,474.024016665582,0.8195319030370579,0.9919565620626271,0.887104165216448,0.7954858561387309,0.00337658207337384,0.000834040081544527,0.6327977473167701,0.994167848227127,BOMBAY
3652,176492,1593.2060000000001,587.518063846896,383.51100411888297,1.5319457787051498,0.7575607925228129,178253,474.042818455673,0.7527113764793689,0.990120783380925,0.873757712049285,0.8068565847180601,0.00332886512616377,0.00087028470823298,0.651017548302892,0.9973235849855899,BOMBAY
3653,176521,1635.5910000000001,620.756962862974,368.88913178857695,1.68277379128304,0.8042752588700621,181196,474.081762648803,0.7448143459915609,0.974199209695578,0.829195275250699,0.763715577932956,0.00351661820895516,0.000737957889644314,0.583261483977469,0.981497138702138,BOMBAY
3654,176570,1601.037,610.491266486384,369.668141965692,1.6514576107103203,0.795825763292073,178203,474.14755763779704,0.8027149650400519,0.990836293440627,0.8656135455210819,0.7766655866621991,0.0034575027835214603,0.0007760300715615129,0.603209433505338,0.9961748098146491,BOMBAY
3655,176818,1633.0629999999999,643.6465922362439,353.815618655176,1.8191582233783001,0.8353589870823531,178964,474.480420903731,0.730701203385348,0.9880087615386329,0.833163929441768,0.7371753795125792,0.0036401644189858703,0.000663107669844108,0.543427540159515,0.988580678491423,BOMBAY
3656,176826,1632.5970000000002,640.290869437887,354.942649435073,1.8039276780543998,0.832286350487244,179666,474.49115454067197,0.8095761338351228,0.9841928912537711,0.8336773426931559,0.7410556314151859,0.0036210221881278,0.000673618795333041,0.54916344885216,0.990651145160222,BOMBAY
3657,176920,1640.204,627.016897113038,362.913448991887,1.7277312231188702,0.8154739833294441,180242,474.61725659160896,0.7178825467544749,0.9815692235993829,0.8264014325454929,0.7569449225003021,0.003544070184903,0.000717693804316644,0.5729656156989891,0.9899305840166679,BOMBAY
3658,176994,1647.7379999999998,619.731033762024,367.651276411748,1.6856490743363002,0.8050232299328579,179689,474.716504854061,0.746344055189165,0.9850018643322629,0.8192040549240629,0.766004087244647,0.00350142396782955,0.000743616145658178,0.586762261675505,0.9890752632487909,BOMBAY
3659,177711,1607.5970000000002,607.982302828965,375.224547313649,1.62031590731923,0.786834855411955,179829,475.677067698697,0.747658715133157,0.988222144370485,0.8641115310924169,0.782386371256784,0.00342118553622997,0.000790754180728079,0.6121284339283579,0.9918414388165291,BOMBAY
3660,177713,1616.237,601.276119785245,379.392220899926,1.5848404017325601,0.77580043004527,180176,475.679744380103,0.767758240808744,0.9863300328567621,0.854907196497405,0.7911169739287149,0.00338341100417665,0.000817518013668755,0.625866066438127,0.991897828164576,BOMBAY
3661,177893,1612.656,610.876558823677,376.42340831903505,1.62284423689701,0.787588085403102,181791,475.920584059539,0.7178894269572241,0.978557794390261,0.859577916954602,0.779078157747592,0.0034339550112914897,0.000780366250006788,0.6069627758793821,0.985006042846867,BOMBAY
3662,177906,1637.486,628.316366707627,365.38220614395203,1.71961402646982,0.813527929129093,180773,475.937973317589,0.7900016430059008,0.984140330690977,0.833768086660325,0.757481419450364,0.00353173230080844,0.000717225096231723,0.5737781008125389,0.9866768702384541,BOMBAY
3663,178043,1635.951,632.9955101998211,362.350248814394,1.7469161737047902,0.8199484880288309,181333,476.121190731186,0.816112027869453,0.9818565842951921,0.8359767217141401,0.752171513161107,0.00355529568811928,0.000701977213020988,0.5657619852110699,0.988338762432549,BOMBAY
3664,178177,1609.793,593.255504497732,385.31832846110495,1.5396503635503,0.760363206702998,181200,476.3003279048599,0.7240465692748441,0.9833167770419429,0.86401530831993,0.8028586743718629,0.00332958521300579,0.0008533482710018509,0.644582051014145,0.992430989181924,BOMBAY
3665,178200,1593.5379999999998,578.020121560888,395.93619414772695,1.45988199640376,0.7285554112471742,180886,476.331068556111,0.757266700662927,0.985150868502814,0.881845930758331,0.824073506766207,0.0032436594924853397,0.0009227388981906619,0.679097144553954,0.9914016951435161,BOMBAY
3666,178573,1634.8139999999999,619.885913975106,373.269608102265,1.66069216598335,0.798376522069263,183684,476.829325044079,0.664534327680588,0.9721750397421659,0.8396319620016949,0.769221100680194,0.00347133057055157,0.0007496878830496331,0.5917011017316489,0.982633384249465,BOMBAY
3667,178603,1614.0829999999999,604.5212048587069,377.36804251578104,1.6019406434858001,0.781230349275042,180147,476.869376672831,0.81215668085416,0.9914292216911741,0.8614833469369579,0.788838129812648,0.00338472032865465,0.000808451798823211,0.6222655950463161,0.9968325477475691,BOMBAY
3668,178848,1643.858,650.513993959475,351.606080579927,1.8501215703850702,0.841340787822239,180604,477.19633914856695,0.803211985664628,0.9902770702752979,0.831697417381479,0.733568137779823,0.0036372450011153295,0.000649701930341449,0.538122212765757,0.995591513341272,BOMBAY
3669,179122,1642.56,619.103409199542,369.883177219167,1.67378093227718,0.801906351078002,180813,477.56173813660104,0.799352028703522,0.990647796342077,0.834288598708302,0.771376366274668,0.0034563225578072,0.000754847712220778,0.5950214984471109,0.995935638395769,BOMBAY
3670,179166,1593.2979999999998,584.127094563679,392.75941043337303,1.4872389535343,0.7401998697904979,181118,477.620389296793,0.76561431696978,0.9892224958314471,0.8868934345422951,0.817665185782141,0.00326025637991404,0.0008989458749848211,0.6685763560401441,0.994332800114922,BOMBAY
3671,179180,1624.796,619.796302346247,372.52048485573897,1.6637911941574601,0.7992212295312959,181677,477.639049519244,0.8009118541033431,0.9862558276501701,0.8529070688086792,0.770638752943725,0.00345907077992101,0.0007525625271692259,0.5938840875386601,0.9880991151970608,BOMBAY
3672,179387,1617.5529999999999,621.6396128733879,370.241888996243,1.67900940263325,0.803289120068225,181149,477.914869209367,0.822261336706958,0.9902732005144941,0.8615565569965121,0.7687973213294991,0.00346535486335904,0.000746749469950282,0.5910493212834129,0.99237736785485,BOMBAY
3673,179474,1655.8410000000001,611.453947311485,377.680817734978,1.61897008955469,0.78643217911549,183984,478.030745927287,0.788065337665759,0.9754869988694671,0.822572417114999,0.781793539855538,0.00340692215759099,0.00078507343703672,0.6112011389598521,0.9895163626777591,BOMBAY
3674,179496,1606.14,594.61687875061,386.020210998242,1.54037758078247,0.760625021609346,181511,478.06004363655296,0.78140263810892,0.988898744428712,0.8743752233633589,0.803979941909885,0.0033127026716506802,0.000853774297166423,0.6463837469934219,0.9956750324508341,BOMBAY
3675,179725,1592.405,591.53883241676,388.93296890462096,1.52092745976962,0.753460169635188,181562,478.36489960858,0.7972612097876041,0.9898822440819108,0.8906586522555301,0.8086787771044519,0.00329135530625544,0.000868277831471385,0.653961364539152,0.9946277969560029,BOMBAY
3676,179759,1663.533,637.2804154235299,362.522424908399,1.75790619182953,0.822435364598036,182091,478.41014550493,0.7764833437003249,0.9871932165785241,0.816277200617162,0.750705864995056,0.0035451933723681705,0.000694542661481298,0.563559295737976,0.990684375440875,BOMBAY
3677,180012,1635.838,628.645123423975,365.295123238872,1.7209239418531599,0.813844155019735,181815,478.746693906983,0.801132191351019,0.9900833264582131,0.845338669829374,0.7615531817051941,0.00349224009190485,0.00072457743373602,0.579963248565304,0.998072639850968,BOMBAY
3678,180028,1630.826,625.624976819541,371.44042522744905,1.68432118404033,0.804678357295457,183263,478.76796964665704,0.6746108475541671,0.9823477734185301,0.850618193367873,0.7652635163010051,0.0034751537361940397,0.000735187002660972,0.585628249381379,0.986386066405509,BOMBAY
3679,180089,1610.86,609.186554150078,377.714964048617,1.61282080969307,0.784576773078226,181809,478.84907473212303,0.7152746886121001,0.9905395222458729,0.872130461351054,0.786046690410299,0.00338269718944565,0.000796592584463295,0.617869399504985,0.996512625194198,BOMBAY
3680,180097,1628.6760000000002,605.1446051207071,381.94445868204497,1.5843785434375601,0.775650794802624,182527,478.85971044573,0.733963386802295,0.9866869011159991,0.8531923428908209,0.791314516222471,0.00336010375031626,0.000812697606780715,0.626178663584403,0.9921040389415351,BOMBAY
3681,180261,1594.5279999999998,578.066071345511,401.358178706802,1.44027480194392,0.7196741777608541,182710,479.077690540381,0.7747163486333158,0.9865962454162329,0.8909377077332621,0.828759400158664,0.00320682827314567,0.0009331884098931811,0.6868421433513481,0.9892414319820991,BOMBAY
3682,180547,1649.901,658.598579231314,351.899574589869,1.8715526439578603,0.8452849877347259,182425,479.457589452184,0.83441324361297,0.989705358366452,0.8334592463830172,0.727996695668225,0.00364779574975665,0.000632015760024533,0.529979188903855,0.9918839522356491,BOMBAY
3683,180805,1631.287,631.507180954753,369.923754685196,1.7071279498991998,0.810470702484251,184775,479.80003739666495,0.7377146167907042,0.978514409416858,0.853806683094795,0.7597697252963491,0.00349275286056665,0.0007179191802684269,0.57725003547689,0.9854396696429041,BOMBAY
3684,180948,1578.418,571.5790898551201,404.227345235597,1.4140040167791799,0.7070019773317849,182446,479.989738578585,0.7398013001349201,0.9917893513697199,0.9126822439491579,0.8397608434210729,0.00315880302548312,0.000969002259133666,0.7051982741432721,0.997153192264335,BOMBAY
3685,181020,1593.4560000000001,594.896210379312,388.80319640422096,1.53007026660559,0.7568706032770859,182766,480.085224088348,0.78414554905783,0.990446800827287,0.895893267449357,0.8070066941294519,0.0032863562610723302,0.000859810913773419,0.6512598043697471,0.9964732625015241,BOMBAY
